accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.15269792771827617,-0.4727820455868322,0.8412355228719435,-1.1177423425453594,-0.9961728903052526,-0.9033397474141861
0.08926598209780512,-0.5108371443354899,0.8222094326426697,1.090749935792863,1.0986502381336731,-0.9033397474141861
0.11040996397129547,-0.4854670785030514,0.8317224777573066,0.9582403990925695,0.7862643330155877,-0.9033397474141861
0.30070580083270865,-0.4981521114192706,0.784157252184122,1.002410244659334,0.9883963892684665,-0.9033397474141861
0.19498589146525688,-0.4981521114192706,0.8126963875280327,-1.1265763116587124,-0.9318581451338821,-0.9121460016096642
0.13155394584478583,-0.4854670785030514,-1.517999665558008,0.914070553525805,-1.0145485317827871,-0.9121460016096642
0.15269792771827617,-0.4854670785030514,-1.5370257557872817,1.002410244659334,0.8873303611420271,-0.9033397474141861
0.2372738552122376,-0.4854670785030514,0.7746442070694851,-1.1089083734320064,0.8230156159706566,-0.8945334932187081
0.321849782706199,-0.4981521114192706,0.7936702972987589,1.0554140593394512,-1.2350562295132004,1.3334488182372406
0.21612987333874725,-0.4981521114192706,0.7746442070694851,0.9494064299792166,-0.9594216073501838,1.3158363098462844
0.13155394584478583,-0.4981521114192706,-1.5370257557872817,-1.0912404352053007,-1.0788632769541575,-0.8945334932187081
0.15269792771827617,-0.5108371443354899,0.8602616131012173,-1.0912404352053007,0.9057060026195616,-0.9121460016096642
0.19498589146525688,-0.5108371443354899,0.7936702972987589,1.0289121519993927,0.8322034367094239,1.3246425640417625
0.3429937645796894,-0.4854670785030514,0.7270789814963007,1.0289121519993927,-1.1891171258193642,1.3334488182372406
0.19498589146525688,-0.4981521114192706,0.8697746582158542,-1.1442442498854182,-0.9869850695664855,-0.9121460016096642
0.17384190959176654,-0.4981521114192706,-1.517999665558008,-1.0912404352053007,-1.1339902013867609,-0.8945334932187081
0.19498589146525688,-0.5108371443354899,0.8507485679865804,1.0465800902260984,1.1078380588724404,-0.8769209848277519
0.25841783708572796,-0.5108371443354899,0.8412355228719435,-1.161912188112124,1.089462417394906,-0.8681147306322738
0.21612987333874725,-0.4981521114192706,0.7936702972987589,-1.073572496978595,1.0802745966561387,-0.9033397474141861
0.25841783708572796,-0.4981521114192706,0.7556181168402113,-1.1177423425453594,1.0986502381336731,1.3070300556508063
0.15269792771827617,-0.4727820455868322,0.8126963875280327,0.993576275545981,-1.216680588035666,1.3070300556508063
0.21612987333874725,-0.4981521114192706,0.8222094326426697,-1.1442442498854182,1.0986502381336731,-0.8945334932187081
0.15269792771827617,-0.4981521114192706,0.8317224777573066,-1.0205686822984776,0.8965181818807944,-0.8505022222413178
0.321849782706199,-0.5108371443354899,0.7556181168402113,1.0642480284528042,1.0435233137010698,-0.8681147306322738
0.27956181895921833,-0.4854670785030514,0.7651311619548482,1.0642480284528042,-1.1064267391704592,1.3070300556508063
0.17384190959176654,-0.4727820455868322,0.8602616131012173,-1.073572496978595,-1.060487635476623,1.3158363098462844
0.21612987333874725,-0.4727820455868322,-1.5465388009019185,-1.082406466091948,-1.1983049465581315,-0.9121460016096642
0.2372738552122376,-0.4727820455868322,0.8126963875280327,1.0642480284528042,0.9516451063133977,-0.8593084764367959
0.21612987333874725,-0.4854670785030514,0.7936702972987589,0.993576275545981,1.0710867759173714,-0.8769209848277519
0.17384190959176654,-0.5108371443354899,0.8412355228719435,1.011244213772687,-1.1983049465581315,1.3158363098462844
0.2372738552122376,-0.5108371443354899,0.8412355228719435,-1.0647385278652421,-1.1615536636030626,1.3246425640417625
0.30070580083270865,-0.4854670785030514,0.8222094326426697,1.0465800902260984,-1.179929305080597,1.3246425640417625
0.17384190959176654,-0.4727820455868322,0.8602616131012173,0.9670743682059224,0.9332694648358633,-0.8945334932187081
0.321849782706199,-0.4981521114192706,0.7936702972987589,-1.161912188112124,0.924081644097096,-0.8769209848277519
0.27956181895921833,-0.5108371443354899,0.8412355228719435,-1.0647385278652421,-1.1891171258193642,-0.9033397474141861
0.21612987333874725,-0.4981521114192706,0.7936702972987589,1.0289121519993927,-1.0696754562153903,1.3246425640417625
0.19498589146525688,-0.4854670785030514,0.879287703330491,0.9847423064326282,1.089462417394906,1.3158363098462844
0.19498589146525688,-0.4727820455868322,0.8126963875280327,-1.0647385278652421,0.9148938233583288,-0.88572723902323
0.25841783708572796,-0.4854670785030514,0.7936702972987589,-1.1089083734320064,0.9148938233583288,-0.8945334932187081
0.25841783708572796,-0.4981521114192706,0.784157252184122,1.002410244659334,-1.0421119939990888,1.3246425640417625
0.2372738552122376,-0.4981521114192706,0.8507485679865804,1.073081997566157,-1.060487635476623,-0.9033397474141861
0.06812200022431476,-0.32056165059220154,-1.318225718150633,0.9759083373192753,0.4738784278975023,-0.8593084764367959
0.08926598209780512,-0.6250024405814628,0.8507485679865804,0.5783797272183953,-0.23358376898757352,1.0692611923728987
0.4487136739471412,-0.4220419139219553,0.5463311243181995,-1.1177423425453594,0.9700207477909321,1.3070300556508063
0.36413774645317976,-0.2063963543462286,-1.5465388009019185,-0.8527232691447727,0.23499508868955463,-0.6391521215498444
-0.05874189101662737,-0.21908138726244783,-1.3087126730359961,-0.8085534235780083,-0.059015174950996355,-0.5070583086176735
0.4698576558206315,-0.3966718480895169,-1.2801735376920853,-1.0470705896385364,0.418751503464899,-0.6479583757453224
0.4698576558206315,-0.43472694683817453,-0.9472169586797939,0.9670743682059224,-1.1339902013867609,-0.7712459344820153
0.2372738552122376,-0.5108371443354899,-1.4038431241823652,1.0554140593394512,-0.6010965985382623,-0.8593084764367959
0.6601534926820447,0.021934238145717305,-1.4704344399848235,-0.039998110716306955,-1.0421119939990888,1.3070300556508063
0.617865528935064,-0.23176642017866705,-1.4418953046409126,0.8875686461857464,0.7678886915380533,1.0252299213955085
0.5544335833145929,-0.30787661767598234,-1.2611474474628117,-0.8703912073714786,0.6851983048891483,-0.5951208505724541
0.2372738552122376,-0.041490926435378786,-1.2611474474628117,0.9759083373192753,-0.059015174950996355,-0.7888584428729714
0.6390095108085544,-0.35861674934085924,-0.3383820713430322,0.6578854492385713,-0.059015174950996355,1.2806112930643723
1.104177112025342,-0.4727820455868322,-0.747443011272419,0.7373911712587473,-1.0512998147378558,1.2894175472598504
0.9984572026578904,-0.5996323747490243,-1.2801735376920853,-1.0912404352053007,-0.4540914667179867,1.2718050388688942
0.5967215470615737,-0.460097012670613,-1.32773876326527,-0.7113797633311265,-0.5184062118893573,-0.9121460016096642
0.11040996397129547,-0.23176642017866705,-1.1755300414310794,-0.7202137324444794,-0.6378478814933312,1.2982238014553282
-0.01645392726964666,-0.2063963543462286,-1.0994256805139844,0.993576275545981,1.0802745966561387,1.3158363098462844
0.19498589146525688,-0.38398681517329764,-1.0803995902847106,0.4105343140646904,0.36362457903229567,1.262998784673416
0.5332896014411026,-0.4854670785030514,-1.0518604549407997,0.6490514801252184,0.4279393242036662,1.2189675136960259
1.0830331301518519,2.57162585430578,-1.4514083497555497,-1.0294026514118306,-0.8399799377462099,-0.8769209848277519
0.7658734020494965,-0.4220419139219553,-1.3657909437238176,-1.0294026514118306,-0.6378478814933312,-0.88572723902323
0.21612987333874725,-0.35861674934085924,-1.2706604925774485,-0.9852328058450661,-0.6470357022320984,-0.8681147306322738
-0.10102985476360808,-0.29519158475976315,-1.1660169963164426,-0.9057270838248901,-0.8675433999625116,-0.8593084764367959
-0.07988587289011773,-0.34593171642464,-1.213582221889627,1.011244213772687,0.9608329270521648,1.2982238014553282
0.17384190959176654,-0.34593171642464,-1.3087126730359961,0.6402175110118655,0.06042649465297748,1.3158363098462844
0.025834036477334052,-0.37130178225707844,-1.3943300790677282,0.8522327697323349,0.4738784278975023,-0.8505022222413178
0.8504493295434579,-0.44741197975439373,-1.5370257557872817,-0.9322289911649487,-0.3989645422853834,1.262998784673416
0.17384190959176654,-0.2698215189273247,-1.5370257557872817,-0.7025457942177736,-0.08657863716729801,1.2101612595005478
-0.12217383663709844,-0.30787661767598234,-1.413356169297002,0.8345648315056291,-0.7297260888810033,1.086873700763855
